transcript_id,gene_id,gene_name,product,biotype,family
snRNA_Gm23287_115490087,115490087,Gm23287,U5 spliceosomal RNA,snRNA,U5 small nuclear RNA
snRNA_Gm23293_115487850,115487850,Gm23293,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23294_115488836,115488836,Gm23294,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23298_115488099,115488099,Gm23298,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23308_115488257,115488257,Gm23308,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23312_115490243,115490243,Gm23312,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23316_115487245,115487245,Gm23316,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23318_115489368,115489368,Gm23318,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23322_115489237,115489237,Gm23322,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23326_115487251,115487251,Gm23326,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23330_115489842,115489842,Gm23330,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23331_115490255,115490255,Gm23331,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23336_115489848,115489848,Gm23336,U6atac minor spliceosomal RNA,snRNA,U6atac minor small nuclear RNA
snRNA_Gm23337_115489791,115489791,Gm23337,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23349_115487629,115487629,Gm23349,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23350_115488977,115488977,Gm23350,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23352_115488829,115488829,Gm23352,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm23354_115490023,115490023,Gm23354,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23355_115488729,115488729,Gm23355,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23369_115489667,115489667,Gm23369,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23376_115489843,115489843,Gm23376,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23378_115489176,115489176,Gm23378,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23379_115489758,115489758,Gm23379,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23390_115489576,115489576,Gm23390,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23402_115487709,115487709,Gm23402,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23405_115489381,115489381,Gm23405,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23411_115488990,115488990,Gm23411,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm23412_115490095,115490095,Gm23412,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23421_115488876,115488876,Gm23421,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23422_115487587,115487587,Gm23422,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23423_115490007,115490007,Gm23423,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23431_115486576,115486576,Gm23431,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23441_115489850,115489850,Gm23441,U6atac minor spliceosomal RNA,snRNA,U6atac minor small nuclear RNA
snRNA_Gm23445_115486850,115486850,Gm23445,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23447_115488845,115488845,Gm23447,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23448_115487611,115487611,Gm23448,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23452_115489666,115489666,Gm23452,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23453_115487581,115487581,Gm23453,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23458_115490288,115490288,Gm23458,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23460_115487589,115487589,Gm23460,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23461_115489161,115489161,Gm23461,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23462_115489349,115489349,Gm23462,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23463_115489575,115489575,Gm23463,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23470_115488423,115488423,Gm23470,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23472_115487687,115487687,Gm23472,U2 spliceosomal RNA,snRNA,U2 small nuclear RNA
snRNA_Gm23475_115488546,115488546,Gm23475,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm23483_115488744,115488744,Gm23483,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23485_115490489,115490489,Gm23485,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23494_115487057,115487057,Gm23494,U6atac minor spliceosomal RNA,snRNA,U6atac minor small nuclear RNA
snRNA_Gm23502_115488440,115488440,Gm23502,U12 minor spliceosomal RNA,snRNA,U12 small nuclear RNA
snRNA_Gm23503_115489669,115489669,Gm23503,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23506_115487937,115487937,Gm23506,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23507_115487845,115487845,Gm23507,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23509_115488415,115488415,Gm23509,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23510_115490486,115490486,Gm23510,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23511_115489832,115489832,Gm23511,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23515_115487012,115487012,Gm23515,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23516_115489178,115489178,Gm23516,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23517_115488566,115488566,Gm23517,U2 spliceosomal RNA,snRNA,U2 small nuclear RNA
snRNA_Gm23520_115487934,115487934,Gm23520,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23523_115487714,115487714,Gm23523,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23535_115487619,115487619,Gm23535,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23538_115488388,115488388,Gm23538,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23540_115490045,115490045,Gm23540,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23567_115487237,115487237,Gm23567,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23570_115490235,115490235,Gm23570,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23573_115487488,115487488,Gm23573,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23579_115488110,115488110,Gm23579,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23581_115488993,115488993,Gm23581,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm23585_115486581,115486581,Gm23585,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23610_115488968,115488968,Gm23610,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23614_115486855,115486855,Gm23614,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23622_115488453,115488453,Gm23622,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23623_115487602,115487602,Gm23623,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23625_115490523,115490523,Gm23625,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23627_115487002,115487002,Gm23627,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23629_115488452,115488452,Gm23629,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23645_115487841,115487841,Gm23645,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23648_115490515,115490515,Gm23648,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23649_115488866,115488866,Gm23649,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23655_115488747,115488747,Gm23655,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23656_115489188,115489188,Gm23656,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23665_115488544,115488544,Gm23665,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm23676_115488118,115488118,Gm23676,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23678_115489278,115489278,Gm23678,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23680_115487526,115487526,Gm23680,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23686_115489816,115489816,Gm23686,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23691_115489672,115489672,Gm23691,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23692_115488709,115488709,Gm23692,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23712_115490327,115490327,Gm23712,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23714_115486851,115486851,Gm23714,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23721_115487938,115487938,Gm23721,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23725_115489769,115489769,Gm23725,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23727_115490488,115490488,Gm23727,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23730_115487337,115487337,Gm23730,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23731_115489663,115489663,Gm23731,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23733_115489757,115489757,Gm23733,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23737_115488594,115488594,Gm23737,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23738_115490060,115490060,Gm23738,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23741_115486637,115486637,Gm23741,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23779_115488273,115488273,Gm23779,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm23790_115487567,115487567,Gm23790,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23793_115487549,115487549,Gm23793,U5 spliceosomal RNA,snRNA,U5 small nuclear RNA
snRNA_Gm23794_115489184,115489184,Gm23794,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23796_115489849,115489849,Gm23796,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23805_115487578,115487578,Gm23805,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23814_115489668,115489668,Gm23814,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23815_115486825,115486825,Gm23815,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23817_115488045,115488045,Gm23817,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23819_115487496,115487496,Gm23819,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23838_115490300,115490300,Gm23838,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23846_115489670,115489670,Gm23846,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23847_115486572,115486572,Gm23847,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23848_115488598,115488598,Gm23848,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23850_115489862,115489862,Gm23850,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23851_115490524,115490524,Gm23851,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23858_115489584,115489584,Gm23858,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23859_115488988,115488988,Gm23859,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm23879_115487680,115487680,Gm23879,U6atac minor spliceosomal RNA,snRNA,U6atac minor small nuclear RNA
snRNA_Gm23889_115487241,115487241,Gm23889,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23901_115489203,115489203,Gm23901,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23907_115488571,115488571,Gm23907,U2 spliceosomal RNA,snRNA,U2 small nuclear RNA
snRNA_Gm23924_115490511,115490511,Gm23924,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23932_115490234,115490234,Gm23932,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23940_115489070,115489070,Gm23940,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23941_115489765,115489765,Gm23941,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23942_115486852,115486852,Gm23942,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23947_115488870,115488870,Gm23947,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23958_115489191,115489191,Gm23958,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23966_115487580,115487580,Gm23966,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23970_115489565,115489565,Gm23970,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23972_115488233,115488233,Gm23972,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23975_115490003,115490003,Gm23975,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23977_115489355,115489355,Gm23977,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23980_115488561,115488561,Gm23980,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm23981_115487027,115487027,Gm23981,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm23986_115487034,115487034,Gm23986,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm24002_115489370,115489370,Gm24002,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24018_115488248,115488248,Gm24018,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24019_115487555,115487555,Gm24019,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24030_115487666,115487666,Gm24030,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24032_115488226,115488226,Gm24032,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24035_115487013,115487013,Gm24035,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24038_115489251,115489251,Gm24038,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24041_115488605,115488605,Gm24041,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24042_115490006,115490006,Gm24042,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24043_115488443,115488443,Gm24043,U5 spliceosomal RNA,snRNA,U5 small nuclear RNA
snRNA_Gm24072_115489359,115489359,Gm24072,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24097_115490230,115490230,Gm24097,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24099_115490002,115490002,Gm24099,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24121_115490227,115490227,Gm24121,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24126_115488879,115488879,Gm24126,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24131_115490250,115490250,Gm24131,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24136_115489821,115489821,Gm24136,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24142_115488104,115488104,Gm24142,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24144_115488591,115488591,Gm24144,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24145_115488697,115488697,Gm24145,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24149_115487933,115487933,Gm24149,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24150_115489780,115489780,Gm24150,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24152_115490063,115490063,Gm24152,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24162_115487586,115487586,Gm24162,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24164_115488741,115488741,Gm24164,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24168_115487562,115487562,Gm24168,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24182_115487711,115487711,Gm24182,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24185_115489783,115489783,Gm24185,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24192_115487913,115487913,Gm24192,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24200_115487289,115487289,Gm24200,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24204_115488592,115488592,Gm24204,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24207_115488457,115488457,Gm24207,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24211_115487866,115487866,Gm24211,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24218_115488754,115488754,Gm24218,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24234_115490019,115490019,Gm24234,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24249_115486589,115486589,Gm24249,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm24254_115487019,115487019,Gm24254,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24256_115487548,115487548,Gm24256,U4 spliceosomal RNA,snRNA,U4 small nuclear RNA
snRNA_Gm24259_115487234,115487234,Gm24259,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24261_115488247,115488247,Gm24261,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24263_115489073,115489073,Gm24263,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24265_115490317,115490317,Gm24265,U4 spliceosomal RNA,snRNA,U4 small nuclear RNA
snRNA_Gm24267_115487706,115487706,Gm24267,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24268_115489166,115489166,Gm24268,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24274_115487059,115487059,Gm24274,U6atac minor spliceosomal RNA,snRNA,U6atac minor small nuclear RNA
snRNA_Gm24283_115487024,115487024,Gm24283,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24285_115487502,115487502,Gm24285,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24291_115486985,115486985,Gm24291,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24292_115488974,115488974,Gm24292,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24296_115488117,115488117,Gm24296,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24304_115490249,115490249,Gm24304,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24311_115490232,115490232,Gm24311,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24316_115488454,115488454,Gm24316,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24317_115490097,115490097,Gm24317,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24319_115489065,115489065,Gm24319,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24374_115487490,115487490,Gm24374,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24378_115488464,115488464,Gm24378,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24381_115489369,115489369,Gm24381,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24382_115489788,115489788,Gm24382,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24384_115488980,115488980,Gm24384,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24388_115488460,115488460,Gm24388,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24390_115488548,115488548,Gm24390,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm24400_115489076,115489076,Gm24400,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24405_115487650,115487650,Gm24405,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24407_115490316,115490316,Gm24407,U4 spliceosomal RNA,snRNA,U4 small nuclear RNA
snRNA_Gm24410_115487009,115487009,Gm24410,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24414_115486840,115486840,Gm24414,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24415_115488590,115488590,Gm24415,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24423_115487010,115487010,Gm24423,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24430_115487489,115487489,Gm24430,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24435_115489787,115489787,Gm24435,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24437_115488678,115488678,Gm24437,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24440_115488686,115488686,Gm24440,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm24445_115487003,115487003,Gm24445,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24448_115490101,115490101,Gm24448,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24449_115488112,115488112,Gm24449,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24456_115489884,115489884,Gm24456,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24457_115489766,115489766,Gm24457,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24461_115489568,115489568,Gm24461,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24464_115486848,115486848,Gm24464,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24465_115487584,115487584,Gm24465,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24468_115490018,115490018,Gm24468,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24487_115488542,115488542,Gm24487,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm24491_115489160,115489160,Gm24491,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24492_115488873,115488873,Gm24492,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24497_115487688,115487688,Gm24497,U2 spliceosomal RNA,snRNA,U2 small nuclear RNA
snRNA_Gm24499_115488111,115488111,Gm24499,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24502_115490246,115490246,Gm24502,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24508_115488733,115488733,Gm24508,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24512_115490262,115490262,Gm24512,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm24517_115487590,115487590,Gm24517,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24521_115489062,115489062,Gm24521,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24522_115489165,115489165,Gm24522,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24524_115490294,115490294,Gm24524,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24525_115490314,115490314,Gm24525,U12 minor spliceosomal RNA,snRNA,U12 small nuclear RNA
snRNA_Gm24526_115487299,115487299,Gm24526,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24527_115488255,115488255,Gm24527,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24535_115489158,115489158,Gm24535,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24537_115486585,115486585,Gm24537,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24538_115490229,115490229,Gm24538,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24552_115486582,115486582,Gm24552,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24565_115490512,115490512,Gm24565,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24569_115488676,115488676,Gm24569,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24577_115489205,115489205,Gm24577,U7 small nuclear RNA,snRNA,U7 small nuclear RNA
snRNA_Gm24582_115487856,115487856,Gm24582,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24592_115489324,115489324,Gm24592,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24593_115489784,115489784,Gm24593,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24595_115489244,115489244,Gm24595,small nucleolar RNA SNORA11,snRNA,small nucleolar RNA SNORA11
snRNA_Gm24596_115486854,115486854,Gm24596,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24611_115490521,115490521,Gm24611,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24612_115487840,115487840,Gm24612,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24614_115489753,115489753,Gm24614,U6 spliceosomal RNA,snRNA,U6 small nuclear RNA
snRNA_Gm24622_115489248,115489248,Gm24622,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24623_115490304,115490304,Gm24623,U2 spliceosomal RNA,snRNA,U2 small nuclear RNA
snRNA_Gm24624_115489241,115489241,Gm24624,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
snRNA_Gm24626_115490280,115490280,Gm24626,U1 spliceosomal RNA,snRNA,U1 small nuclear RNA
